"","t","k"
"13045",14044,32
"13046",14045,32
"13047",14046,32
"13048",14047,32
"13049",14048,32
"13050",14049,32
"13051",14050,32
"13052",14051,32
"13053",14052,32
"13054",14053,32
"13055",14054,32
"13056",14055,32
"13057",14056,32
"13058",14057,32
"13059",14058,32
"13060",14059,32
"13061",14060,32
"13062",14061,32
"13063",14062,32
"13064",14063,32
"13065",14064,32
"13066",14065,32
"13067",14066,32
"13068",14067,32
"13069",14068,32
"13070",14069,32
"13071",14070,32
"13072",14071,32
"13073",14072,32
"13074",14073,32
"13075",14074,32
"13076",14075,32
"13077",14076,32
"13078",14077,32
"13079",14078,32
"13080",14079,32
"13081",14080,32
"13082",14081,32
"13083",14082,32
"13084",14083,32
"13085",14084,32
"13086",14085,32
"13087",14086,32
"13088",14087,32
"13089",14088,32
"13090",14089,32
"13091",14090,32
"13092",14091,32
"13093",14092,32
"13094",14093,32
"13095",14094,32
"13096",14095,32
"13097",14096,32
"13098",14097,32
"13099",14098,32
"13100",14099,32
"13101",14100,32
"13102",14101,32
"13103",14102,32
"13104",14103,32
"13105",14104,32
"13106",14105,32
"13107",14106,32
"13108",14107,32
"13109",14108,32
"13110",14109,32
"13111",14110,32
"13112",14111,32
"13113",14112,32
"13114",14113,32
"13115",14114,32
"13116",14115,32
"13117",14116,32
"13118",14117,32
"13119",14118,32
"13120",14119,32
"13121",14120,32
"13122",14121,32
"13123",14122,32
"13124",14123,32
"13125",14124,32
"13126",14125,32
"13127",14126,32
"13128",14127,32
"13129",14128,32
"13130",14129,32
"13131",14130,32
"13132",14131,32
"13133",14132,32
"13134",14133,32
"13135",14134,32
"13136",14135,32
"13137",14136,32
"13138",14137,32
"13139",14138,32
"13140",14139,32
"13141",14140,32
"13142",14141,32
"13143",14142,32
"13144",14143,32
"13145",14144,32
"13146",14145,32
"13147",14146,32
"13148",14147,32
"13149",14148,32
"13150",14149,32
"13151",14150,32
"13152",14151,32
"13153",14152,32
"13154",14153,32
"13155",14154,32
"13156",14155,32
"13157",14156,32
"13158",14157,32
"13159",14158,32
"13160",14159,32
"13161",14160,32
"13162",14161,32
"13163",14162,32
"13164",14163,32
"13165",14164,32
"13166",14165,32
"13167",14166,32
"13168",14167,32
"13169",14168,32
"13170",14169,32
"13171",14170,32
"13172",14171,32
"13173",14172,32
"13174",14173,32
"13175",14174,32
"13176",14175,32
"13177",14176,32
"13178",14177,32
"13179",14178,32
"13180",14179,32
"13181",14180,32
"13182",14181,32
"13183",14182,32
"13184",14183,32
"13185",14184,32
"13186",14185,32
"13187",14186,32
"13188",14187,32
"13189",14188,32
"13190",14189,32
"13191",14190,32
"13192",14191,32
"13193",14192,32
"13194",14193,32
"13195",14194,32
"13196",14195,32
"13197",14196,32
"13198",14197,32
"13199",14198,32
"13200",14199,32
"13201",14200,32
"13202",14201,32
"13203",14202,32
"13204",14203,32
"13205",14204,32
"13206",14205,32
"13207",14206,32
"13208",14207,32
"13209",14208,32
"13210",14209,32
"13211",14210,32
"13212",14211,32
"13213",14212,32
"13214",14213,32
"13215",14214,32
"13216",14215,32
"13217",14216,32
"13218",14217,32
"13219",14218,32
"13220",14219,32
"13221",14220,32
"13222",14221,32
"13223",14222,32
"13224",14223,32
"13225",14224,32
"13226",14225,32
"13227",14226,32
"13228",14227,32
"13229",14228,32
"13230",14229,32
"13231",14230,32
"13232",14231,32
"13233",14232,32
"13234",14233,32
"13235",14234,32
"13236",14235,32
"13237",14236,32
"13238",14237,32
"13239",14238,32
"13240",14239,32
"13241",14240,32
"13242",14241,32
"13243",14242,32
"13244",14243,32
"13245",14244,32
"13246",14245,32
"13247",14246,32
"13248",14247,32
"13249",14248,32
"13250",14249,32
"13251",14250,32
"13252",14251,32
"13253",14252,32
"13254",14253,32
"13255",14254,32
"13256",14255,32
"13257",14256,32
"13258",14257,32
"13259",14258,32
"13260",14259,32
"13261",14260,32
"13262",14261,32
"13263",14262,32
"13264",14263,32
"13265",14264,32
"13266",14265,32
"13267",14266,32
"13268",14267,32
"13269",14268,32
"13270",14269,32
"13271",14270,32
"13272",14271,32
"13273",14272,32
"13274",14273,32
"13275",14274,32
"13276",14275,32
"13277",14276,32
"13278",14277,32
"13279",14278,32
"13280",14279,32
"13281",14280,32
"13282",14281,32
"13283",14282,32
"13284",14283,32
"13285",14284,32
"13286",14285,32
"13287",14286,32
"13288",14287,32
"13289",14288,32
"13290",14289,32
"13291",14290,32
"13292",14291,32
"13293",14292,32
"13294",14293,32
"13295",14294,32
"13296",14295,32
"13297",14296,32
"13298",14297,32
"13299",14298,32
"13300",14299,32
"13301",14300,32
"13302",14301,32
"13303",14302,32
"13304",14303,32
"13305",14304,32
"13306",14305,32
"13307",14306,32
"13308",14307,32
"13309",14308,32
"13310",14309,32
"13311",14310,32
"13312",14311,32
"13313",14312,32
"13314",14313,32
"13315",14314,32
"13316",14315,32
"13317",14316,32
"13318",14317,32
"13319",14318,32
"13320",14319,32
"13321",14320,32
"13322",14321,32
"13323",14322,32
"13324",14323,32
"13325",14324,32
"13326",14325,32
"13327",14326,32
"13328",14327,32
"13329",14328,32
"13330",14329,32
"13331",14330,32
"13332",14331,32
"13333",14332,32
"13334",14333,32
"13335",14334,32
"13336",14335,32
"13337",14336,32
"13338",14337,32
"13339",14338,32
"13340",14339,32
"13341",14340,32
"13342",14341,32
"13343",14342,32
"13344",14343,32
"13345",14344,32
"13346",14345,32
"13347",14346,32
"13348",14347,32
"13349",14348,32
"13350",14349,32
"13351",14350,32
"13352",14351,32
"13353",14352,32
"13354",14353,32
"13355",14354,32
"13356",14355,32
"13357",14356,32
"13358",14357,32
"13359",14358,32
"13360",14359,32
"13361",14360,32
"13362",14361,32
"13363",14362,32
"13364",14363,32
"13365",14364,32
"13366",14365,32
"13367",14366,32
"13368",14367,32
"13369",14368,32
"13370",14369,32
"13371",14370,32
"13372",14371,32
"13373",14372,32
"13374",14373,32
"13375",14374,32
"13376",14375,32
"13377",14376,32
"13378",14377,32
"13379",14378,32
"13380",14379,32
"13381",14380,32
"13382",14381,32
"13383",14382,32
"13384",14383,32
"13385",14384,32
"13386",14385,32
"13387",14386,32
"13388",14387,32
"13389",14388,32
"13390",14389,32
"13391",14390,32
"13392",14391,32
"13393",14392,32
"13394",14393,32
"13395",14394,32
"13396",14395,32
"13397",14396,32
"13398",14397,32
"13399",14398,32
"13400",14399,32
"13401",14400,32
"13402",14401,32
"13403",14402,32
"13404",14403,32
"13405",14404,32
"13406",14405,32
"13407",14406,32
"13408",14407,32
"13409",14408,32
"13410",14409,32
"13411",14410,32
"13412",14411,32
"13413",14412,32
"13414",14413,32
"13415",14414,32
"13416",14415,32
"13417",14416,32
"13418",14417,32
"13419",14418,32
"13420",14419,32
"13421",14420,32
"13422",14421,32
"13423",14422,32
"13424",14423,32
"13425",14424,32
"13426",14425,32
"13427",14426,32
"13428",14427,32
"13429",14428,32
"13430",14429,32
"13431",14430,32
"13432",14431,32
"13433",14432,32
"13434",14433,32
"13435",14434,32
"13436",14435,32
"13437",14436,32
"13438",14437,32
"13439",14438,32
"13440",14439,32
"13441",14440,32
"13442",14441,32
"13443",14442,32
"13444",14443,32
"13445",14444,32
"13446",14445,32
"13447",14446,32
"13448",14447,32
"13449",14448,32
"13450",14449,32
"13451",14450,32
"13452",14451,32
"13453",14452,32
"13454",14453,32
"13455",14454,32
"13456",14455,32
"13457",14456,32
"13458",14457,32
"13459",14458,32
"13460",14459,32
"13461",14460,32
"13462",14461,32
"13463",14462,32
"13464",14463,32
"13465",14464,32
"13466",14465,32
"13467",14466,32
"13468",14467,32
"13469",14468,32
"13470",14469,32
"13471",14470,32
"13472",14471,32
"13473",14472,32
"13474",14473,32
"13475",14474,32
"13476",14475,32
"13477",14476,32
"13478",14477,32
"13479",14478,32
"13480",14479,32
"13481",14480,32
"13482",14481,32
"13483",14482,32
"13484",14483,32
"13485",14484,32
"13486",14485,32
"13487",14486,32
"13488",14487,32
"13489",14488,32
"13490",14489,32
"13491",14490,32
"13492",14491,32
"13493",14492,32
"13494",14493,32
"13495",14494,32
"13496",14495,32
"13497",14496,32
"13498",14497,32
"13499",14498,32
"13500",14499,32
"13501",14500,32
"13502",14501,32
"13503",14502,32
"13504",14503,32
"13505",14504,32
"13506",14505,32
"13507",14506,32
"13508",14507,32
"13509",14508,32
"13510",14509,32
"13511",14510,32
"13512",14511,32
"13513",14512,32
"13514",14513,32
"13515",14514,32
"13516",14515,32
"13517",14516,32
"13518",14517,32
"13519",14518,32
"13520",14519,32
"13521",14520,32
"13522",14521,32
"13523",14522,32
"13524",14523,32
"13525",14524,32
"13526",14525,32
"13527",14526,32
"13528",14527,32
"13529",14528,32
"13530",14529,32
"13531",14530,32
"13532",14531,32
"13533",14532,32
"13534",14533,32
"13535",14534,32
"13536",14535,32
"13537",14536,32
"13538",14537,32
"13539",14538,32
"13540",14539,32
"13541",14540,32
"13542",14541,32
"13543",14542,32
"13544",14543,32
"13545",14544,32
"13546",14545,32
"13547",14546,32
"13548",14547,32
"13549",14548,32
"13550",14549,32
"13551",14550,32
"13552",14551,32
"13553",14552,32
"13554",14553,32
"13555",14554,32
"13556",14555,32
"13557",14556,32
"13558",14557,32
"13559",14558,32
"13560",14559,32
"13561",14560,32
"13562",14561,32
"13563",14562,32
"13564",14563,32
"13565",14564,32
"13566",14565,32
"13567",14566,32
"13568",14567,32
"13569",14568,32
"13570",14569,32
"13571",14570,32
"13572",14571,32
"13573",14572,32
"13574",14573,32
"13575",14574,32
"13576",14575,32
"13577",14576,32
"13578",14577,32
"13579",14578,32
"13580",14579,32
"13581",14580,32
"13582",14581,32
"13583",14582,32
"13584",14583,32
"13585",14584,32
"13586",14585,32
"13587",14586,32
"13588",14587,32
"13589",14588,32
"13590",14589,32
"13591",14590,32
"13592",14591,32
"13593",14592,32
"13594",14593,32
"13595",14594,32
"13596",14595,32
"13597",14596,32
"13598",14597,32
"13599",14598,32
"13600",14599,32
"13601",14600,32
"13602",14601,32
"13603",14602,32
"13604",14603,32
"13605",14604,32
"13606",14605,32
"13607",14606,32
"13608",14607,32
"13609",14608,32
"13610",14609,32
"13611",14610,32
"13612",14611,32
"13613",14612,32
"13614",14613,32
"13615",14614,32
"13616",14615,32
"13617",14616,32
"13618",14617,32
"13619",14618,32
"13620",14619,32
"13621",14620,32
"13622",14621,32
"13623",14622,32
"13624",14623,32
"13625",14624,32
"13626",14625,32
"13627",14626,32
"13628",14627,32
"13629",14628,32
"13630",14629,32
"13631",14630,32
"13632",14631,32
"13633",14632,32
"13634",14633,32
"13635",14634,32
"13636",14635,32
"13637",14636,32
"13638",14637,32
"13639",14638,32
"13640",14639,32
"13641",14640,32
"13642",14641,32
"13643",14642,32
"13644",14643,32
"13645",14644,33
"13646",14645,33
"13647",14646,33
"13648",14647,33
"13649",14648,33
"13650",14649,33
"13651",14650,33
"13652",14651,33
"13653",14652,33
"13654",14653,33
"13655",14654,33
"13656",14655,33
"13657",14656,33
"13658",14657,33
"13659",14658,33
"13660",14659,33
"13661",14660,33
"13662",14661,33
"13663",14662,33
"13664",14663,33
"13665",14664,33
"13666",14665,33
"13667",14666,33
"13668",14667,33
"13669",14668,33
"13670",14669,33
"13671",14670,33
"13672",14671,33
"13673",14672,33
"13674",14673,33
"13675",14674,33
"13676",14675,33
"13677",14676,33
"13678",14677,33
"13679",14678,33
"13680",14679,33
"13681",14680,33
"13682",14681,33
"13683",14682,33
"13684",14683,33
"13685",14684,33
"13686",14685,33
"13687",14686,33
"13688",14687,33
"13689",14688,33
"13690",14689,33
"13691",14690,33
"13692",14691,33
"13693",14692,33
"13694",14693,33
"13695",14694,33
"13696",14695,33
"13697",14696,33
"13698",14697,33
"13699",14698,33
"13700",14699,33
"13701",14700,33
"13702",14701,33
"13703",14702,33
"13704",14703,33
"13705",14704,33
"13706",14705,33
"13707",14706,33
"13708",14707,33
"13709",14708,33
"13710",14709,33
"13711",14710,33
"13712",14711,33
"13713",14712,33
"13714",14713,33
"13715",14714,33
"13716",14715,33
"13717",14716,33
"13718",14717,33
"13719",14718,33
"13720",14719,33
"13721",14720,33
"13722",14721,33
"13723",14722,33
"13724",14723,33
"13725",14724,33
"13726",14725,33
"13727",14726,33
"13728",14727,33
"13729",14728,33
"13730",14729,33
"13731",14730,33
"13732",14731,33
"13733",14732,33
"13734",14733,33
"13735",14734,33
"13736",14735,33
"13737",14736,33
"13738",14737,33
"13739",14738,33
"13740",14739,33
"13741",14740,33
"13742",14741,33
"13743",14742,33
"13744",14743,33
"13745",14744,33
"13746",14745,33
"13747",14746,33
"13748",14747,33
"13749",14748,33
"13750",14749,33
"13751",14750,33
"13752",14751,33
"13753",14752,33
"13754",14753,33
"13755",14754,33
"13756",14755,33
"13757",14756,33
"13758",14757,33
"13759",14758,33
"13760",14759,33
"13761",14760,33
"13762",14761,33
"13763",14762,33
"13764",14763,33
"13765",14764,33
"13766",14765,33
"13767",14766,33
"13768",14767,33
"13769",14768,33
"13770",14769,33
"13771",14770,33
"13772",14771,33
"13773",14772,33
"13774",14773,33
"13775",14774,33
"13776",14775,33
"13777",14776,33
"13778",14777,33
"13779",14778,33
"13780",14779,33
"13781",14780,33
"13782",14781,33
"13783",14782,33
"13784",14783,33
"13785",14784,33
"13786",14785,33
"13787",14786,33
"13788",14787,33
"13789",14788,33
"13790",14789,33
"13791",14790,33
"13792",14791,33
"13793",14792,33
"13794",14793,33
"13795",14794,33
"13796",14795,33
"13797",14796,33
"13798",14797,33
"13799",14798,33
"13800",14799,33
"13801",14800,33
"13802",14801,33
"13803",14802,33
"13804",14803,33
"13805",14804,33
"13806",14805,33
"13807",14806,33
"13808",14807,33
"13809",14808,33
"13810",14809,33
"13811",14810,33
"13812",14811,33
"13813",14812,33
"13814",14813,33
"13815",14814,33
"13816",14815,33
"13817",14816,33
"13818",14817,33
"13819",14818,33
"13820",14819,33
"13821",14820,33
"13822",14821,33
"13823",14822,33
"13824",14823,33
"13825",14824,33
"13826",14825,33
"13827",14826,33
"13828",14827,33
"13829",14828,33
"13830",14829,33
"13831",14830,33
"13832",14831,33
"13833",14832,33
"13834",14833,33
"13835",14834,33
"13836",14835,33
"13837",14836,33
"13838",14837,33
"13839",14838,33
"13840",14839,33
"13841",14840,33
"13842",14841,33
"13843",14842,33
"13844",14843,33
"13845",14844,33
"13846",14845,33
"13847",14846,33
"13848",14847,33
"13849",14848,33
"13850",14849,33
"13851",14850,33
"13852",14851,33
"13853",14852,33
"13854",14853,33
"13855",14854,33
"13856",14855,33
"13857",14856,33
"13858",14857,33
"13859",14858,33
"13860",14859,33
"13861",14860,33
"13862",14861,33
"13863",14862,33
"13864",14863,33
"13865",14864,33
"13866",14865,33
"13867",14866,33
"13868",14867,33
"13869",14868,33
"13870",14869,33
"13871",14870,33
"13872",14871,33
"13873",14872,33
"13874",14873,33
"13875",14874,33
"13876",14875,33
"13877",14876,33
"13878",14877,33
"13879",14878,33
"13880",14879,33
"13881",14880,33
"13882",14881,33
"13883",14882,33
"13884",14883,33
"13885",14884,33
"13886",14885,33
"13887",14886,33
"13888",14887,33
"13889",14888,33
"13890",14889,33
"13891",14890,33
"13892",14891,33
"13893",14892,33
"13894",14893,33
"13895",14894,33
"13896",14895,33
"13897",14896,33
"13898",14897,33
"13899",14898,33
"13900",14899,33
"13901",14900,33
"13902",14901,33
"13903",14902,33
"13904",14903,33
"13905",14904,33
"13906",14905,33
"13907",14906,33
"13908",14907,33
"13909",14908,33
"13910",14909,33
"13911",14910,33
"13912",14911,33
"13913",14912,33
"13914",14913,33
"13915",14914,33
"13916",14915,33
"13917",14916,33
"13918",14917,33
"13919",14918,33
"13920",14919,33
"13921",14920,33
"13922",14921,33
"13923",14922,33
"13924",14923,33
"13925",14924,33
"13926",14925,33
"13927",14926,33
"13928",14927,33
"13929",14928,33
"13930",14929,33
"13931",14930,33
"13932",14931,33
"13933",14932,33
"13934",14933,33
"13935",14934,33
"13936",14935,33
"13937",14936,33
"13938",14937,33
"13939",14938,33
"13940",14939,33
"13941",14940,33
"13942",14941,33
"13943",14942,33
"13944",14943,33
"13945",14944,33
"13946",14945,33
"13947",14946,33
"13948",14947,33
"13949",14948,33
"13950",14949,33
"13951",14950,33
"13952",14951,33
"13953",14952,33
"13954",14953,33
"13955",14954,33
"13956",14955,33
"13957",14956,33
"13958",14957,33
"13959",14958,33
"13960",14959,33
"13961",14960,33
"13962",14961,33
"13963",14962,33
"13964",14963,33
"13965",14964,33
"13966",14965,33
"13967",14966,33
"13968",14967,33
"13969",14968,33
"13970",14969,33
"13971",14970,33
"13972",14971,33
"13973",14972,33
"13974",14973,33
"13975",14974,33
"13976",14975,33
"13977",14976,33
"13978",14977,33
"13979",14978,33
"13980",14979,33
"13981",14980,33
"13982",14981,33
"13983",14982,33
"13984",14983,33
"13985",14984,33
"13986",14985,33
"13987",14986,33
"13988",14987,33
"13989",14988,33
"13990",14989,33
"13991",14990,33
"13992",14991,33
"13993",14992,33
"13994",14993,33
"13995",14994,33
"13996",14995,33
"13997",14996,33
"13998",14997,33
"13999",14998,33
"14000",14999,33
"14001",15000,33
"14002",15001,33
"14003",15002,33
"14004",15003,33
"14005",15004,33
"14006",15005,33
"14007",15006,33
"14008",15007,33
"14009",15008,33
"14010",15009,33
"14011",15010,33
"14012",15011,33
"14013",15012,33
"14014",15013,33
"14015",15014,33
"14016",15015,33
"14017",15016,33
"14018",15017,33
"14019",15018,33
"14020",15019,33
"14021",15020,33
"14022",15021,33
"14023",15022,33
"14024",15023,33
"14025",15024,33
"14026",15025,33
"14027",15026,33
"14028",15027,33
"14029",15028,33
"14030",15029,33
"14031",15030,33
"14032",15031,33
"14033",15032,33
"14034",15033,33
"14035",15034,33
"14036",15035,33
"14037",15036,33
"14038",15037,33
"14039",15038,33
"14040",15039,33
"14041",15040,33
"14042",15041,33
"14043",15042,33
"14044",15043,33
"14045",15044,33
"14046",15045,33
"14047",15046,33
"14048",15047,33
"14049",15048,33
"14050",15049,33
"14051",15050,33
"14052",15051,33
"14053",15052,33
"14054",15053,33
"14055",15054,33
"14056",15055,33
"14057",15056,33
"14058",15057,33
"14059",15058,33
"14060",15059,33
"14061",15060,33
"14062",15061,33
"14063",15062,33
"14064",15063,33
"14065",15064,33
"14066",15065,33
"14067",15066,33
"14068",15067,33
"14069",15068,33
"14070",15069,33
"14071",15070,33
"14072",15071,33
"14073",15072,33
"14074",15073,33
"14075",15074,33
"14076",15075,33
"14077",15076,33
"14078",15077,33
"14079",15078,33
"14080",15079,33
"14081",15080,33
"14082",15081,33
"14083",15082,33
"14084",15083,33
"14085",15084,33
"14086",15085,33
"14087",15086,33
"14088",15087,33
"14089",15088,33
"14090",15089,33
"14091",15090,33
"14092",15091,33
"14093",15092,33
"14094",15093,33
"14095",15094,33
"14096",15095,33
"14097",15096,33
"14098",15097,33
"14099",15098,33
"14100",15099,33
"14101",15100,33
"14102",15101,33
"14103",15102,33
"14104",15103,33
"14105",15104,33
"14106",15105,33
"14107",15106,33
"14108",15107,33
"14109",15108,33
"14110",15109,33
"14111",15110,33
"14112",15111,33
"14113",15112,33
"14114",15113,33
"14115",15114,33
"14116",15115,33
"14117",15116,33
"14118",15117,33
"14119",15118,33
"14120",15119,33
"14121",15120,33
"14122",15121,33
"14123",15122,33
"14124",15123,33
"14125",15124,33
"14126",15125,33
"14127",15126,33
"14128",15127,33
"14129",15128,33
"14130",15129,33
"14131",15130,33
"14132",15131,33
"14133",15132,33
"14134",15133,33
"14135",15134,33
"14136",15135,33
"14137",15136,33
"14138",15137,33
"14139",15138,33
"14140",15139,33
"14141",15140,33
"14142",15141,33
"14143",15142,33
"14144",15143,33
"14145",15144,33
"14146",15145,33
"14147",15146,33
"14148",15147,33
"14149",15148,33
"14150",15149,33
"14151",15150,33
"14152",15151,33
"14153",15152,33
"14154",15153,33
"14155",15154,33
"14156",15155,33
"14157",15156,33
"14158",15157,33
"14159",15158,33
"14160",15159,33
"14161",15160,33
"14162",15161,33
"14163",15162,33
"14164",15163,33
"14165",15164,33
"14166",15165,33
"14167",15166,33
"14168",15167,33
"14169",15168,33
"14170",15169,33
"14171",15170,33
"14172",15171,33
"14173",15172,33
"14174",15173,33
"14175",15174,33
"14176",15175,33
"14177",15176,33
"14178",15177,33
"14179",15178,33
"14180",15179,33
"14181",15180,33
"14182",15181,33
"14183",15182,33
"14184",15183,33
"14185",15184,33
"14186",15185,33
"14187",15186,33
"14188",15187,33
"14189",15188,33
"14190",15189,33
"14191",15190,33
"14192",15191,33
"14193",15192,33
"14194",15193,33
"14195",15194,33
"14196",15195,33
"14197",15196,33
"14198",15197,33
"14199",15198,33
"14200",15199,33
"14201",15200,33
"14202",15201,33
"14203",15202,33
"14204",15203,33
"14205",15204,33
"14206",15205,33
"14207",15206,33
"14208",15207,33
"14209",15208,33
"14210",15209,33
"14211",15210,33
"14212",15211,33
"14213",15212,33
"14214",15213,33
"14215",15214,33
"14216",15215,33
"14217",15216,33
"14218",15217,33
"14219",15218,33
"14220",15219,33
"14221",15220,33
"14222",15221,33
"14223",15222,33
"14224",15223,33
"14225",15224,33
"14226",15225,33
"14227",15226,33
"14228",15227,33
"14229",15228,33
"14230",15229,33
"14231",15230,33
"14232",15231,33
"14233",15232,33
"14234",15233,33
"14235",15234,33
"14236",15235,33
"14237",15236,33
"14238",15237,33
"14239",15238,33
"14240",15239,33
"14241",15240,33
"14242",15241,33
"14243",15242,33
"14244",15243,33
"14245",15244,33
"14246",15245,33
"14247",15246,33
"14248",15247,33
"14249",15248,33
"14250",15249,33
"14251",15250,33
"14252",15251,33
"14253",15252,33
"14254",15253,33
"14255",15254,33
"14256",15255,33
"14257",15256,33
"14258",15257,33
"14259",15258,33
"14260",15259,33
"14261",15260,33
"14262",15261,33
"14263",15262,33
"14264",15263,33
"14265",15264,33
"14266",15265,33
"14267",15266,33
"14268",15267,33
"14269",15268,33
"14270",15269,33
"14271",15270,33
"14272",15271,33
"14273",15272,33
"14274",15273,33
"14275",15274,33
"14276",15275,33
"14277",15276,33
"14278",15277,33
"14279",15278,33
"14280",15279,33
"14281",15280,33
"14282",15281,33
"14283",15282,33
"14284",15283,33
"14285",15284,33
"14286",15285,33
"14287",15286,33
"14288",15287,33
"14289",15288,33
"14290",15289,33
"14291",15290,33
"14292",15291,33
"14293",15292,33
"14294",15293,33
"14295",15294,33
"14296",15295,33
"14297",15296,33
"14298",15297,33
"14299",15298,33
"14300",15299,33
"14301",15300,33
"14302",15301,33
"14303",15302,33
"14304",15303,33
"14305",15304,33
"14306",15305,33
"14307",15306,33
"14308",15307,33
"14309",15308,33
"14310",15309,33
"14311",15310,33
"14312",15311,33
"14313",15312,33
"14314",15313,33
"14315",15314,33
"14316",15315,33
"14317",15316,33
"14318",15317,33
"14319",15318,33
"14320",15319,33
"14321",15320,33
"14322",15321,33
"14323",15322,33
"14324",15323,33
"14325",15324,33
"14326",15325,33
"14327",15326,33
"14328",15327,33
"14329",15328,33
"14330",15329,33
"14331",15330,33
"14332",15331,33
"14333",15332,33
"14334",15333,33
"14335",15334,33
"14336",15335,33
"14337",15336,33
"14338",15337,33
"14339",15338,33
"14340",15339,33
"14341",15340,33
"14342",15341,33
"14343",15342,33
"14344",15343,33
"14345",15344,33
"14346",15345,33
"14347",15346,33
"14348",15347,33
"14349",15348,33
"14350",15349,33
"14351",15350,33
"14352",15351,33
"14353",15352,33
"14354",15353,33
"14355",15354,33
"14356",15355,33
"14357",15356,33
"14358",15357,33
"14359",15358,33
"14360",15359,33
"14361",15360,33
"14362",15361,33
"14363",15362,33
"14364",15363,33
"14365",15364,33
"14366",15365,33
"14367",15366,33
"14368",15367,33
"14369",15368,33
"14370",15369,33
"14371",15370,33
"14372",15371,33
"14373",15372,33
"14374",15373,33
"14375",15374,33
"14376",15375,33
"14377",15376,33
"14378",15377,33
"14379",15378,33
"14380",15379,33
"14381",15380,33
"14382",15381,33
"14383",15382,33
"14384",15383,33
"14385",15384,33
"14386",15385,33
"14387",15386,33
"14388",15387,33
"14389",15388,33
"14390",15389,33
"14391",15390,33
"14392",15391,33
"14393",15392,33
"14394",15393,33
"14395",15394,33
"14396",15395,33
"14397",15396,33
"14398",15397,33
"14399",15398,33
"14400",15399,33
"14401",15400,33
"14402",15401,33
"14403",15402,33
"14404",15403,33
"14405",15404,33
"14406",15405,33
"14407",15406,33
"14408",15407,33
"14409",15408,33
"14410",15409,33
"14411",15410,33
"14412",15411,33
"14413",15412,33
"14414",15413,33
"14415",15414,33
"14416",15415,33
"14417",15416,33
"14418",15417,33
"14419",15418,33
"14420",15419,33
"14421",15420,33
"14422",15421,33
"14423",15422,33
"14424",15423,33
"14425",15424,33
"14426",15425,33
"14427",15426,33
"14428",15427,33
"14429",15428,33
"14430",15429,33
"14431",15430,33
"14432",15431,33
"14433",15432,33
"14434",15433,33
"14435",15434,33
"14436",15435,33
"14437",15436,33
"14438",15437,33
"14439",15438,33
"14440",15439,33
"14441",15440,33
"14442",15441,33
"14443",15442,33
"14444",15443,33
"14445",15444,33
"14446",15445,33
"14447",15446,33
"14448",15447,33
"14449",15448,33
"14450",15449,33
"14451",15450,33
"14452",15451,33
"14453",15452,33
"14454",15453,33
"14455",15454,33
"14456",15455,33
"14457",15456,33
"14458",15457,33
"14459",15458,33
"14460",15459,33
"14461",15460,33
"14462",15461,33
"14463",15462,33
"14464",15463,33
"14465",15464,33
"14466",15465,33
"14467",15466,33
"14468",15467,33
"14469",15468,33
"14470",15469,33
"14471",15470,33
"14472",15471,33
"14473",15472,33
"14474",15473,33
"14475",15474,33
"14476",15475,33
"14477",15476,33
"14478",15477,33
"14479",15478,33
"14480",15479,33
"14481",15480,33
"14482",15481,33
"14483",15482,33
"14484",15483,33
"14485",15484,33
"14486",15485,33
"14487",15486,33
"14488",15487,33
"14489",15488,33
"14490",15489,33
"14491",15490,33
"14492",15491,33
"14493",15492,33
"14494",15493,33
"14495",15494,33
"14496",15495,33
"14497",15496,33
"14498",15497,33
"14499",15498,33
"14500",15499,33
"14501",15500,33
"14502",15501,33
"14503",15502,33
"14504",15503,33
"14505",15504,33
"14506",15505,33
"14507",15506,33
"14508",15507,33
"14509",15508,33
"14510",15509,33
"14511",15510,33
"14512",15511,33
"14513",15512,33
"14514",15513,33
"14515",15514,33
"14516",15515,33
"14517",15516,33
"14518",15517,33
"14519",15518,33
"14520",15519,33
"14521",15520,33
"14522",15521,33
"14523",15522,33
"14524",15523,33
"14525",15524,33
"14526",15525,33
"14527",15526,33
"14528",15527,33
"14529",15528,33
"14530",15529,33
"14531",15530,33
"14532",15531,33
"14533",15532,33
"14534",15533,33
"14535",15534,33
"14536",15535,33
"14537",15536,33
"14538",15537,33
"14539",15538,33
"14540",15539,33
"14541",15540,33
"14542",15541,33
"14543",15542,33
"14544",15543,33
"14545",15544,33
"14546",15545,33
"14547",15546,33
"14548",15547,33
"14549",15548,33
"14550",15549,33
"14551",15550,33
"14552",15551,33
"14553",15552,33
"14554",15553,33
"14555",15554,33
"14556",15555,33
"14557",15556,33
"14558",15557,33
"14559",15558,33
"14560",15559,33
"14561",15560,33
"14562",15561,33
"14563",15562,33
"14564",15563,33
"14565",15564,33
"14566",15565,33
"14567",15566,33
"14568",15567,33
"14569",15568,33
"14570",15569,33
"14571",15570,33
"14572",15571,33
"14573",15572,33
"14574",15573,33
"14575",15574,33
"14576",15575,33
"14577",15576,33
"14578",15577,33
"14579",15578,33
"14580",15579,33
"14581",15580,33
"14582",15581,33
"14583",15582,33
"14584",15583,33
"14585",15584,33
"14586",15585,33
"14587",15586,33
"14588",15587,33
"14589",15588,33
"14590",15589,33
"14591",15590,33
"14592",15591,33
"14593",15592,33
"14594",15593,33
"14595",15594,33
"14596",15595,33
"14597",15596,33
"14598",15597,33
