"","node","t","k"
"5173",1,2293,34
"5177",1,2294,34
"5181",1,2295,34
"5185",1,2296,34
"5189",1,2297,34
"5193",1,2298,34
"5197",1,2299,34
"5201",1,2300,34
"5205",1,2301,34
"5209",1,2302,34
"5213",1,2303,34
"5217",1,2304,34
"5221",1,2305,34
"5225",1,2306,34
"5229",1,2307,34
"5233",1,2308,34
"5237",1,2309,34
"5241",1,2310,34
"5245",1,2311,34
"5249",1,2312,34
"5253",1,2313,34
"5257",1,2314,34
"5261",1,2315,34
"5265",1,2316,34
"5269",1,2317,34
"5273",1,2318,34
"5277",1,2319,34
"5281",1,2320,34
"5285",1,2321,34
"5289",1,2322,34
"5293",1,2323,34
"5297",1,2324,34
"5301",1,2325,34
"5305",1,2326,34
"5309",1,2327,34
"5313",1,2328,34
"5317",1,2329,34
"5321",1,2330,34
"5325",1,2331,34
"5329",1,2332,34
"5333",1,2333,34
"5337",1,2334,34
"5341",1,2335,34
"5345",1,2336,34
"5349",1,2337,34
"5353",1,2338,34
"5357",1,2339,34
"5361",1,2340,34
"5365",1,2341,34
"5369",1,2342,34
"5373",1,2343,34
"5377",1,2344,34
"5381",1,2345,34
"5385",1,2346,34
"5389",1,2347,34
"5393",1,2348,34
"5397",1,2349,34
"5401",1,2350,34
"5405",1,2351,34
"5409",1,2352,34
"5413",1,2353,34
"5417",1,2354,34
"5421",1,2355,34
"5425",1,2356,34
"5429",1,2357,34
"5433",1,2358,34
"5437",1,2359,34
"5441",1,2360,34
"5445",1,2361,34
"5449",1,2362,34
"5453",1,2363,34
"5457",1,2364,34
"5461",1,2365,34
"5465",1,2366,34
"5469",1,2367,34
"5473",1,2368,34
"5477",1,2369,34
"5481",1,2370,34
"5485",1,2371,34
"5489",1,2372,34
"5493",1,2373,34
"5497",1,2374,34
"5501",1,2375,34
"5505",1,2376,34
"5509",1,2377,34
"5513",1,2378,34
"5517",1,2379,34
"5521",1,2380,34
"5525",1,2381,34
"5529",1,2382,34
"5533",1,2383,34
"5537",1,2384,34
"5541",1,2385,34
"5545",1,2386,34
"5549",1,2387,34
"5553",1,2388,34
"5557",1,2389,34
"5561",1,2390,34
"5565",1,2391,34
"5569",1,2392,34
"5573",1,2393,34
"5577",1,2394,34
"5581",1,2395,34
"5585",1,2396,34
"5589",1,2397,34
"5593",1,2398,34
"5597",1,2399,34
"5601",1,2400,34
"5605",1,2401,34
"5609",1,2402,34
"5613",1,2403,34
"5617",1,2404,34
"5621",1,2405,34
"5625",1,2406,34
"5629",1,2407,34
"5633",1,2408,34
"5637",1,2409,34
"5641",1,2410,34
"5645",1,2411,34
"5649",1,2412,34
"5653",1,2413,34
"5657",1,2414,34
"5661",1,2415,34
"5665",1,2416,34
"5669",1,2417,34
"5673",1,2418,34
"5677",1,2419,34
"5681",1,2420,34
"5685",1,2421,34
"5689",1,2422,34
"5693",1,2423,34
"5697",1,2424,34
"5701",1,2425,34
"5705",1,2426,34
"5709",1,2427,34
"5713",1,2428,34
"5717",1,2429,34
"5721",1,2430,34
"5725",1,2431,34
"5729",1,2432,34
"5733",1,2433,34
"5737",1,2434,34
"5741",1,2435,34
"5745",1,2436,34
"5749",1,2437,34
"5753",1,2438,34
"5757",1,2439,34
"5761",1,2440,34
"5765",1,2441,34
"5769",1,2442,34
"5773",1,2443,34
"5777",1,2444,34
"5781",1,2445,34
"5785",1,2446,34
"5789",1,2447,34
"5793",1,2448,34
"5797",1,2449,34
"5801",1,2450,34
"5805",1,2451,34
"5809",1,2452,34
"5813",1,2453,34
"5817",1,2454,34
"5821",1,2455,34
"5825",1,2456,34
"5829",1,2457,34
"5833",1,2458,34
"5837",1,2459,34
"5841",1,2460,34
"5845",1,2461,34
"5849",1,2462,34
"5853",1,2463,34
"5857",1,2464,34
"5861",1,2465,34
"5865",1,2466,34
"5869",1,2467,34
"5873",1,2468,34
"5877",1,2469,34
"5881",1,2470,34
"5885",1,2471,34
"5889",1,2472,34
"5893",1,2473,34
"5897",1,2474,34
"5901",1,2475,34
"5905",1,2476,34
"5909",1,2477,34
"5913",1,2478,34
"5917",1,2479,34
"5921",1,2480,34
"5925",1,2481,34
"5929",1,2482,34
"5933",1,2483,34
"5937",1,2484,34
"5941",1,2485,34
"5945",1,2486,34
"5949",1,2487,34
"5953",1,2488,34
"5957",1,2489,34
"5961",1,2490,34
"5965",1,2491,34
"5969",1,2492,34
"5973",1,2493,34
"5977",1,2494,34
"5981",1,2495,34
"5985",1,2496,34
"5989",1,2497,34
"5993",1,2498,34
"5997",1,2499,34
"6001",1,2500,34
"6005",1,2501,34
"6009",1,2502,34
"6013",1,2503,34
"6017",1,2504,34
"6021",1,2505,34
"6025",1,2506,34
"6029",1,2507,34
"6033",1,2508,34
"6037",1,2509,34
"6041",1,2510,34
"6045",1,2511,34
"6049",1,2512,34
"6053",1,2513,34
"6057",1,2514,34
"6061",1,2515,34
"6065",1,2516,34
"6069",1,2517,34
"6073",1,2518,34
"6077",1,2519,34
"6081",1,2520,34
"6085",1,2521,34
"6089",1,2522,34
"6093",1,2523,34
"6097",1,2524,34
"6101",1,2525,34
"6105",1,2526,34
"6109",1,2527,34
"6113",1,2528,34
"6117",1,2529,34
"6121",1,2530,34
"6125",1,2531,34
"6129",1,2532,34
"6133",1,2533,34
"6137",1,2534,34
"6141",1,2535,34
"6145",1,2536,34
"6149",1,2537,34
"6153",1,2538,34
"6157",1,2539,34
"6161",1,2540,34
"6165",1,2541,34
"6169",1,2542,34
"6173",1,2543,34
"6177",1,2544,34
"6181",1,2545,34
"6185",1,2546,34
"6189",1,2547,34
"6193",1,2548,35
"6197",1,2549,35
"6201",1,2550,35
"6205",1,2551,35
"6209",1,2552,35
"6213",1,2553,35
"6217",1,2554,35
"6221",1,2555,35
"6225",1,2556,35
"6229",1,2557,35
"6233",1,2558,35
"6237",1,2559,35
"6241",1,2560,35
"6245",1,2561,35
"6249",1,2562,35
"6253",1,2563,35
"6257",1,2564,35
"6261",1,2565,35
"6265",1,2566,35
"6269",1,2567,35
"6273",1,2568,35
"6277",1,2569,35
"6281",1,2570,35
"6285",1,2571,35
"6289",1,2572,35
"6293",1,2573,35
"6297",1,2574,35
"6301",1,2575,35
"6305",1,2576,35
"6309",1,2577,35
"6313",1,2578,35
"6317",1,2579,35
"6321",1,2580,35
"6325",1,2581,35
"6329",1,2582,35
"6333",1,2583,35
"6337",1,2584,35
"6341",1,2585,35
"6345",1,2586,35
"6349",1,2587,35
"6353",1,2588,35
"6357",1,2589,35
"6361",1,2590,35
"6365",1,2591,35
"6369",1,2592,35
"6373",1,2593,35
"6377",1,2594,35
"6381",1,2595,35
"6385",1,2596,35
"6389",1,2597,35
"6393",1,2598,35
"6397",1,2599,35
"6401",1,2600,35
"6405",1,2601,35
"6409",1,2602,35
"6413",1,2603,35
"6417",1,2604,35
"6421",1,2605,35
"6425",1,2606,35
"6429",1,2607,35
"6433",1,2608,35
"6437",1,2609,35
"6441",1,2610,35
"6445",1,2611,35
"6449",1,2612,35
"6453",1,2613,35
"6457",1,2614,35
"6461",1,2615,35
"6465",1,2616,35
"6469",1,2617,35
"6473",1,2618,35
"6477",1,2619,35
"6481",1,2620,35
"6485",1,2621,35
"6489",1,2622,35
"6493",1,2623,35
"6497",1,2624,35
"6501",1,2625,35
"6505",1,2626,35
"6509",1,2627,35
"6513",1,2628,35
"6517",1,2629,35
"6521",1,2630,35
"6525",1,2631,35
"6529",1,2632,35
"6533",1,2633,35
"6537",1,2634,35
"6541",1,2635,35
"6545",1,2636,35
"6549",1,2637,35
"6553",1,2638,35
"6557",1,2639,35
"6561",1,2640,35
"6565",1,2641,35
"6569",1,2642,35
"6573",1,2643,35
"6577",1,2644,35
"6581",1,2645,35
"6585",1,2646,35
"6589",1,2647,35
"6593",1,2648,35
"6597",1,2649,35
"6601",1,2650,35
"6605",1,2651,35
"6609",1,2652,35
"6613",1,2653,35
"6617",1,2654,35
"6621",1,2655,35
"6625",1,2656,35
"6629",1,2657,35
"6633",1,2658,35
"6637",1,2659,35
"6641",1,2660,36
"6645",1,2661,36
"6649",1,2662,36
"6653",1,2663,36
"6657",1,2664,36
"6661",1,2665,36
"6665",1,2666,36
"6669",1,2667,36
"6673",1,2668,36
"6677",1,2669,36
"6681",1,2670,36
"6685",1,2671,36
"6689",1,2672,36
"6693",1,2673,36
"6697",1,2674,36
"6701",1,2675,36
"6705",1,2676,36
"6709",1,2677,36
"6713",1,2678,36
"6717",1,2679,36
"6721",1,2680,36
"6725",1,2681,36
"6729",1,2682,36
"6733",1,2683,36
"6737",1,2684,36
"6741",1,2685,36
"6745",1,2686,36
"6749",1,2687,36
"6753",1,2688,36
"6757",1,2689,36
"6761",1,2690,36
"6765",1,2691,36
"6769",1,2692,36
"6773",1,2693,36
"6777",1,2694,36
"6781",1,2695,36
"6785",1,2696,36
"6789",1,2697,36
"6793",1,2698,36
"6797",1,2699,36
"6801",1,2700,36
"6805",1,2701,36
"6809",1,2702,36
"6813",1,2703,36
"6817",1,2704,36
"6821",1,2705,36
"6825",1,2706,36
"6829",1,2707,36
"6833",1,2708,36
"6837",1,2709,36
"6841",1,2710,36
"6845",1,2711,36
"6849",1,2712,36
"6853",1,2713,36
"6857",1,2714,36
"6861",1,2715,36
"6865",1,2716,36
"6869",1,2717,36
"6873",1,2718,36
"6877",1,2719,36
"6881",1,2720,36
"6885",1,2721,36
"6889",1,2722,36
"6893",1,2723,36
"6897",1,2724,36
"6901",1,2725,36
"6905",1,2726,36
"6909",1,2727,36
"6913",1,2728,36
"6917",1,2729,36
"6921",1,2730,36
"6925",1,2731,36
"6929",1,2732,36
"6933",1,2733,36
"6937",1,2734,36
"6941",1,2735,36
"6945",1,2736,36
"6949",1,2737,36
"6953",1,2738,36
"6957",1,2739,36
"6961",1,2740,36
"6965",1,2741,36
"6969",1,2742,36
"6973",1,2743,36
"6977",1,2744,36
"6981",1,2745,36
"6985",1,2746,36
"6989",1,2747,36
"6993",1,2748,36
"6997",1,2749,36
"7001",1,2750,36
"7005",1,2751,36
"7009",1,2752,36
"7013",1,2753,36
"7017",1,2754,36
"7021",1,2755,36
"7025",1,2756,36
"7029",1,2757,36
"7033",1,2758,36
"7037",1,2759,36
"7041",1,2760,36
"7045",1,2761,36
"7049",1,2762,36
"7053",1,2763,36
"7057",1,2764,36
"7061",1,2765,36
"7065",1,2766,36
"7069",1,2767,36
"7073",1,2768,36
"7077",1,2769,36
"7081",1,2770,36
"7085",1,2771,36
"7089",1,2772,36
"7093",1,2773,36
"7097",1,2774,36
"7101",1,2775,36
"7105",1,2776,36
"7109",1,2777,36
"7113",1,2778,36
"7117",1,2779,36
"7121",1,2780,36
"7125",1,2781,36
"7129",1,2782,36
"7133",1,2783,36
"7137",1,2784,36
"7141",1,2785,36
"7145",1,2786,36
"7149",1,2787,36
"7153",1,2788,36
"7157",1,2789,36
"7161",1,2790,36
"7165",1,2791,36
"7169",1,2792,36
"7173",1,2793,36
"7177",1,2794,36
"7181",1,2795,36
"7185",1,2796,36
"7189",1,2797,36
"7193",1,2798,36
"7197",1,2799,36
"7201",1,2800,36
"7205",1,2801,36
"7209",1,2802,36
"7213",1,2803,36
"7217",1,2804,36
"7221",1,2805,36
"7225",1,2806,36
"7229",1,2807,36
"7233",1,2808,36
"7237",1,2809,36
"7241",1,2810,36
"7245",1,2811,36
"7249",1,2812,36
"7253",1,2813,36
"7257",1,2814,36
"7261",1,2815,36
"7265",1,2816,36
"7269",1,2817,36
"7273",1,2818,36
"7277",1,2819,36
"7281",1,2820,36
"7285",1,2821,36
"7289",1,2822,36
"7293",1,2823,36
"7297",1,2824,36
"7301",1,2825,36
"7305",1,2826,36
"7309",1,2827,36
"7313",1,2828,36
"7317",1,2829,36
"7321",1,2830,36
"7325",1,2831,36
"7329",1,2832,36
"7333",1,2833,36
"7337",1,2834,36
"7341",1,2835,36
"7345",1,2836,36
"7349",1,2837,36
"7353",1,2838,36
"7357",1,2839,36
"7361",1,2840,36
"7365",1,2841,36
"7369",1,2842,36
"7373",1,2843,36
"7377",1,2844,36
"7381",1,2845,36
"7385",1,2846,36
"7389",1,2847,36
"7393",1,2848,36
"7397",1,2849,36
"7401",1,2850,36
"7405",1,2851,36
"7409",1,2852,36
"7413",1,2853,36
"7417",1,2854,36
"7421",1,2855,36
"7425",1,2856,36
"7429",1,2857,36
"7433",1,2858,36
"7437",1,2859,36
"7441",1,2860,36
"7445",1,2861,36
"7449",1,2862,36
"7453",1,2863,36
"7457",1,2864,36
"7461",1,2865,36
"7465",1,2866,36
"7469",1,2867,36
"7473",1,2868,36
"7477",1,2869,36
"7481",1,2870,36
"7485",1,2871,36
"7489",1,2872,36
"7493",1,2873,36
"7497",1,2874,36
"7501",1,2875,36
"7505",1,2876,36
"7509",1,2877,36
"7513",1,2878,36
"7517",1,2879,36
"7521",1,2880,36
"7525",1,2881,36
"7529",1,2882,36
"7533",1,2883,36
"7537",1,2884,36
"7541",1,2885,36
"7545",1,2886,36
"7549",1,2887,36
"7553",1,2888,36
"7557",1,2889,36
"7561",1,2890,36
"7565",1,2891,36
"7569",1,2892,36
"7573",1,2893,36
"7577",1,2894,36
"7581",1,2895,36
"7585",1,2896,36
"7589",1,2897,36
"7593",1,2898,36
"7597",1,2899,36
"7601",1,2900,36
"7605",1,2901,36
"7609",1,2902,36
"7613",1,2903,36
"7617",1,2904,36
"7621",1,2905,36
"7625",1,2906,36
"7629",1,2907,36
"7633",1,2908,36
"7637",1,2909,36
"7641",1,2910,36
"7645",1,2911,36
"7649",1,2912,36
"7653",1,2913,36
"7657",1,2914,36
"7661",1,2915,36
"7665",1,2916,36
"7669",1,2917,36
"7673",1,2918,36
"7677",1,2919,36
"7681",1,2920,36
"7685",1,2921,36
"7689",1,2922,36
"7693",1,2923,36
"7697",1,2924,36
"7701",1,2925,36
"7705",1,2926,36
"7709",1,2927,36
"7713",1,2928,36
"7717",1,2929,36
"7721",1,2930,36
"7725",1,2931,36
"7729",1,2932,36
"7733",1,2933,36
"7737",1,2934,36
"7741",1,2935,36
"7745",1,2936,36
"7749",1,2937,36
"7753",1,2938,36
"7757",1,2939,36
"7761",1,2940,36
"7765",1,2941,36
"7769",1,2942,36
"7773",1,2943,36
"7777",1,2944,37
"7781",1,2945,37
"7785",1,2946,37
"7789",1,2947,37
"7793",1,2948,37
"7797",1,2949,37
"7801",1,2950,37
"7805",1,2951,37
"7809",1,2952,37
"7813",1,2953,37
"7817",1,2954,37
"7821",1,2955,37
"7825",1,2956,37
"7829",1,2957,37
"7833",1,2958,37
"7837",1,2959,37
"7841",1,2960,37
"7845",1,2961,37
"7849",1,2962,37
"7853",1,2963,37
"7857",1,2964,37
"7861",1,2965,37
"7865",1,2966,37
"7869",1,2967,37
"7873",1,2968,37
"7877",1,2969,37
"7881",1,2970,37
"7885",1,2971,37
"7889",1,2972,37
"7893",1,2973,37
"7897",1,2974,37
"7901",1,2975,37
"7905",1,2976,37
"7909",1,2977,37
"7913",1,2978,37
"7917",1,2979,37
"7921",1,2980,37
"7925",1,2981,37
"7929",1,2982,37
"7933",1,2983,37
"7937",1,2984,37
"7941",1,2985,37
"7945",1,2986,37
"7949",1,2987,37
"7953",1,2988,37
"7957",1,2989,37
"7961",1,2990,37
"7965",1,2991,37
"7969",1,2992,37
"7973",1,2993,37
"7977",1,2994,37
"7981",1,2995,37
"7985",1,2996,37
"7989",1,2997,37
"7993",1,2998,37
"7997",1,2999,37
"8001",1,3000,37
"8005",1,3001,37
"8009",1,3002,37
"8013",1,3003,37
"8017",1,3004,37
"8021",1,3005,37
"8025",1,3006,37
"8029",1,3007,37
"8033",1,3008,37
"8037",1,3009,37
"8041",1,3010,37
"8045",1,3011,37
"8049",1,3012,37
"8053",1,3013,37
"8057",1,3014,37
"8061",1,3015,37
"8065",1,3016,37
"8069",1,3017,37
"8073",1,3018,37
"8077",1,3019,37
"8081",1,3020,37
"8085",1,3021,37
"8089",1,3022,37
"8093",1,3023,37
"8097",1,3024,37
"8101",1,3025,37
"8105",1,3026,37
"8109",1,3027,37
"8113",1,3028,37
"8117",1,3029,37
"8121",1,3030,37
"8125",1,3031,37
"8129",1,3032,37
"8133",1,3033,37
"8137",1,3034,37
"8141",1,3035,37
"8145",1,3036,37
"8149",1,3037,37
"8153",1,3038,37
"8157",1,3039,37
"8161",1,3040,37
"8165",1,3041,37
"8169",1,3042,37
"8173",1,3043,37
"8177",1,3044,37
"8181",1,3045,37
"8185",1,3046,37
"8189",1,3047,37
"8193",1,3048,37
"8197",1,3049,37
"8201",1,3050,37
"8205",1,3051,37
"8209",1,3052,37
"8213",1,3053,37
"8217",1,3054,37
"8221",1,3055,37
"8225",1,3056,37
"8229",1,3057,37
"8233",1,3058,37
"8237",1,3059,37
"8241",1,3060,37
"8245",1,3061,37
"8249",1,3062,37
"8253",1,3063,37
"8257",1,3064,37
"8261",1,3065,37
"8265",1,3066,37
"8269",1,3067,37
"8273",1,3068,37
"8277",1,3069,37
"8281",1,3070,37
"8285",1,3071,37
"8289",1,3072,37
"8293",1,3073,37
"8297",1,3074,37
"8301",1,3075,37
"8305",1,3076,37
"8309",1,3077,37
"8313",1,3078,37
"8317",1,3079,37
"8321",1,3080,37
"8325",1,3081,37
"8329",1,3082,37
"8333",1,3083,37
"8337",1,3084,37
"8341",1,3085,37
"8345",1,3086,37
"8349",1,3087,37
"8353",1,3088,37
"8357",1,3089,37
"8361",1,3090,37
"8365",1,3091,37
"8369",1,3092,37
"8373",1,3093,37
"8377",1,3094,37
"8381",1,3095,37
"8385",1,3096,37
"8389",1,3097,37
"8393",1,3098,37
"8397",1,3099,37
"8401",1,3100,37
"8405",1,3101,37
"8409",1,3102,37
"8413",1,3103,37
"8417",1,3104,37
"8421",1,3105,37
"8425",1,3106,37
"8429",1,3107,37
"8433",1,3108,37
"8437",1,3109,37
"8441",1,3110,37
"8445",1,3111,37
"8449",1,3112,37
"8453",1,3113,37
"8457",1,3114,37
"8461",1,3115,37
"8465",1,3116,37
"8469",1,3117,37
"8473",1,3118,37
"8477",1,3119,37
"8481",1,3120,37
"8485",1,3121,37
"8489",1,3122,37
"8493",1,3123,37
"8497",1,3124,37
"8501",1,3125,37
"8505",1,3126,37
"8509",1,3127,37
"8513",1,3128,37
"8517",1,3129,37
"8521",1,3130,37
"8525",1,3131,37
"8529",1,3132,37
"8533",1,3133,37
"8537",1,3134,37
"8541",1,3135,37
"8545",1,3136,37
"8549",1,3137,37
"8553",1,3138,37
"8557",1,3139,37
"8561",1,3140,37
"8565",1,3141,37
"8569",1,3142,37
"8573",1,3143,37
"8577",1,3144,37
"8581",1,3145,37
"8585",1,3146,37
"8589",1,3147,37
"8593",1,3148,37
"8597",1,3149,37
"8601",1,3150,37
"8605",1,3151,37
"8609",1,3152,37
"8613",1,3153,37
"8617",1,3154,37
"8621",1,3155,37
"8625",1,3156,37
"8629",1,3157,37
"8633",1,3158,37
"8637",1,3159,37
"8641",1,3160,37
"8645",1,3161,37
"8649",1,3162,37
"8653",1,3163,37
"8657",1,3164,37
"8661",1,3165,37
"8665",1,3166,37
"8669",1,3167,37
"8673",1,3168,37
"8677",1,3169,37
"8681",1,3170,37
"8685",1,3171,37
"8689",1,3172,37
"8693",1,3173,37
"8697",1,3174,37
"8701",1,3175,37
"8705",1,3176,37
"8709",1,3177,37
"8713",1,3178,37
"8717",1,3179,37
"8721",1,3180,37
"8725",1,3181,37
"8729",1,3182,37
"8733",1,3183,37
"8737",1,3184,37
"8741",1,3185,37
"8745",1,3186,37
"8749",1,3187,37
"8753",1,3188,37
"8757",1,3189,37
"8761",1,3190,37
"8765",1,3191,37
"8769",1,3192,37
"8773",1,3193,37
"8777",1,3194,37
"8781",1,3195,37
"8785",1,3196,37
"8789",1,3197,37
"8793",1,3198,37
"8797",1,3199,37
"8801",1,3200,37
"8805",1,3201,37
"8809",1,3202,37
"8813",1,3203,37
"8817",1,3204,37
"8821",1,3205,37
"8825",1,3206,37
"8829",1,3207,37
"8833",1,3208,37
"8837",1,3209,37
"8841",1,3210,37
"8845",1,3211,37
"8849",1,3212,37
"8853",1,3213,37
"8857",1,3214,37
"8861",1,3215,37
"8865",1,3216,37
"8869",1,3217,37
"8873",1,3218,37
"8877",1,3219,37
"8881",1,3220,37
"8885",1,3221,37
"8889",1,3222,37
"8893",1,3223,37
"8897",1,3224,37
"8901",1,3225,37
"8905",1,3226,37
"8909",1,3227,37
"8913",1,3228,37
"8917",1,3229,37
"8921",1,3230,37
"8925",1,3231,37
"8929",1,3232,37
"8933",1,3233,37
"8937",1,3234,37
"8941",1,3235,37
"8945",1,3236,37
"8949",1,3237,37
"8953",1,3238,37
"8957",1,3239,37
"8961",1,3240,37
"8965",1,3241,37
"8969",1,3242,37
"8973",1,3243,37
"8977",1,3244,37
"8981",1,3245,37
"8985",1,3246,37
"8989",1,3247,37
"8993",1,3248,37
"8997",1,3249,37
"9001",1,3250,37
"9005",1,3251,37
"9009",1,3252,37
"9013",1,3253,37
"9017",1,3254,37
"9021",1,3255,37
"9025",1,3256,37
"9029",1,3257,37
"9033",1,3258,37
"9037",1,3259,37
"9041",1,3260,37
"9045",1,3261,37
"9049",1,3262,37
"9053",1,3263,37
"9057",1,3264,37
"9061",1,3265,37
"9065",1,3266,37
"9069",1,3267,37
"9073",1,3268,37
"9077",1,3269,37
"9081",1,3270,37
"9085",1,3271,37
"9089",1,3272,37
"9093",1,3273,37
"9097",1,3274,37
"9101",1,3275,37
"9105",1,3276,37
"9109",1,3277,37
"9113",1,3278,37
"9117",1,3279,37
"9121",1,3280,37
"9125",1,3281,37
"9129",1,3282,37
"9133",1,3283,37
"9137",1,3284,37
"9141",1,3285,37
"9145",1,3286,37
"9149",1,3287,37
"9153",1,3288,37
"9157",1,3289,37
"9161",1,3290,37
"9165",1,3291,37
"9169",1,3292,37
"9173",1,3293,37
"9177",1,3294,37
"9181",1,3295,37
"9185",1,3296,37
"9189",1,3297,37
"9193",1,3298,37
"9197",1,3299,37
"9201",1,3300,37
"9205",1,3301,37
"9209",1,3302,37
"9213",1,3303,37
"9217",1,3304,37
"9221",1,3305,37
"9225",1,3306,37
"9229",1,3307,37
"9233",1,3308,37
"9237",1,3309,37
"9241",1,3310,37
"9245",1,3311,37
"9249",1,3312,37
"9253",1,3313,37
"9257",1,3314,37
"9261",1,3315,37
"9265",1,3316,37
"9269",1,3317,37
"9273",1,3318,37
"9277",1,3319,37
"9281",1,3320,37
"9285",1,3321,37
"9289",1,3322,37
"9293",1,3323,37
"9297",1,3324,37
"9301",1,3325,37
"9305",1,3326,37
"9309",1,3327,37
"9313",1,3328,37
"9317",1,3329,37
"9321",1,3330,37
"9325",1,3331,37
"9329",1,3332,37
"9333",1,3333,37
"9337",1,3334,37
"9341",1,3335,37
"9345",1,3336,37
"9349",1,3337,37
"9353",1,3338,37
"9357",1,3339,37
"9361",1,3340,37
"9365",1,3341,37
"9369",1,3342,37
"9373",1,3343,37
"9377",1,3344,37
"9381",1,3345,37
"9385",1,3346,37
"9389",1,3347,37
"9393",1,3348,37
"9397",1,3349,37
"9401",1,3350,37
"9405",1,3351,37
"9409",1,3352,37
"9413",1,3353,37
"9417",1,3354,37
"9421",1,3355,37
"9425",1,3356,37
"9429",1,3357,37
"9433",1,3358,37
"9437",1,3359,37
"9441",1,3360,37
"9445",1,3361,37
"9449",1,3362,37
"9453",1,3363,37
"9457",1,3364,37
"9461",1,3365,37
"9465",1,3366,37
"9469",1,3367,37
"9473",1,3368,37
"9477",1,3369,37
"9481",1,3370,37
"9485",1,3371,37
"9489",1,3372,37
"9493",1,3373,37
"9497",1,3374,37
"9501",1,3375,37
"9505",1,3376,37
"9509",1,3377,37
"9513",1,3378,37
"9517",1,3379,37
"9521",1,3380,37
"9525",1,3381,37
"9529",1,3382,37
"9533",1,3383,37
"9537",1,3384,37
"9541",1,3385,37
"9545",1,3386,37
"9549",1,3387,37
"9553",1,3388,37
"9557",1,3389,37
"9561",1,3390,37
"9565",1,3391,37
"9569",1,3392,37
"9573",1,3393,37
"9577",1,3394,37
"9581",1,3395,37
"9585",1,3396,37
"9589",1,3397,37
"9593",1,3398,37
"9597",1,3399,37
"9601",1,3400,37
"9605",1,3401,37
"9609",1,3402,37
"9613",1,3403,37
"9617",1,3404,37
"9621",1,3405,37
"9625",1,3406,37
"9629",1,3407,37
"9633",1,3408,37
"9637",1,3409,37
"9641",1,3410,37
"9645",1,3411,37
"9649",1,3412,37
"9653",1,3413,37
"9657",1,3414,37
"9661",1,3415,37
"9665",1,3416,37
"9669",1,3417,37
"9673",1,3418,37
"9677",1,3419,37
"9681",1,3420,37
"9685",1,3421,37
"9689",1,3422,37
"9693",1,3423,37
"9697",1,3424,37
"9701",1,3425,37
"9705",1,3426,37
"9709",1,3427,37
"9713",1,3428,37
"9717",1,3429,37
"9721",1,3430,37
"9725",1,3431,37
"9729",1,3432,37
"9733",1,3433,37
"9737",1,3434,37
"9741",1,3435,37
"9745",1,3436,37
"9749",1,3437,37
"9753",1,3438,37
"9757",1,3439,37
"9761",1,3440,37
"9765",1,3441,37
"9769",1,3442,37
"9773",1,3443,37
"9777",1,3444,37
"9781",1,3445,37
"9785",1,3446,37
"9789",1,3447,37
"9793",1,3448,37
"9797",1,3449,37
"9801",1,3450,37
"9805",1,3451,37
"9809",1,3452,37
"9813",1,3453,37
"9817",1,3454,37
"9821",1,3455,37
"9825",1,3456,37
"9829",1,3457,37
"9833",1,3458,37
"9837",1,3459,37
"9841",1,3460,37
"9845",1,3461,37
"9849",1,3462,37
"9853",1,3463,37
"9857",1,3464,37
"9861",1,3465,37
"9865",1,3466,37
"9869",1,3467,37
"9873",1,3468,37
"9877",1,3469,37
"9881",1,3470,37
"9885",1,3471,37
"9889",1,3472,37
"9893",1,3473,37
"9897",1,3474,37
"9901",1,3475,37
"9905",1,3476,37
"9909",1,3477,37
"9913",1,3478,37
"9917",1,3479,37
"9921",1,3480,37
"9925",1,3481,37
"9929",1,3482,37
"9933",1,3483,37
"9937",1,3484,37
"9941",1,3485,37
"9945",1,3486,37
"9949",1,3487,37
"9953",1,3488,37
"9957",1,3489,37
"9961",1,3490,37
"9965",1,3491,37
"9969",1,3492,37
"9973",1,3493,37
"9977",1,3494,37
"9981",1,3495,37
"9985",1,3496,37
"9989",1,3497,37
"9993",1,3498,37
"9997",1,3499,38
"10001",1,3500,38
"10005",1,3501,38
"10009",1,3502,38
"10013",1,3503,38
"10017",1,3504,38
"10021",1,3505,38
"10025",1,3506,38
"10029",1,3507,38
"10033",1,3508,38
"10037",1,3509,38
"10041",1,3510,38
"10045",1,3511,38
"10049",1,3512,38
"10053",1,3513,38
"10057",1,3514,38
"10061",1,3515,38
"10065",1,3516,38
"10069",1,3517,38
"10073",1,3518,38
"10077",1,3519,38
"10081",1,3520,38
"10085",1,3521,38
"10089",1,3522,38
"10093",1,3523,38
"10097",1,3524,38
"10101",1,3525,38
"10105",1,3526,38
"10109",1,3527,38
"10113",1,3528,38
"10117",1,3529,38
"10121",1,3530,38
"10125",1,3531,38
"10129",1,3532,38
"10133",1,3533,38
"10137",1,3534,38
"10141",1,3535,38
"10145",1,3536,38
"10149",1,3537,38
"10153",1,3538,38
"10157",1,3539,38
"10161",1,3540,38
"10165",1,3541,38
"10169",1,3542,38
"10173",1,3543,38
"10177",1,3544,38
"10181",1,3545,38
"10185",1,3546,38
"10189",1,3547,38
"10193",1,3548,38
"10197",1,3549,38
"10201",1,3550,38
"10205",1,3551,38
"10209",1,3552,38
"10213",1,3553,38
"10217",1,3554,38
"10221",1,3555,38
"10225",1,3556,38
"10229",1,3557,38
"10233",1,3558,38
"10237",1,3559,38
"10241",1,3560,38
"10245",1,3561,38
"10249",1,3562,38
"10253",1,3563,38
