"","node","t","k"
"133368",1000,34341,30
"133372",1000,34342,30
"133376",1000,34343,30
"133380",1000,34344,30
"133384",1000,34345,30
"133388",1000,34346,30
"133392",1000,34347,30
"133396",1000,34348,30
"133400",1000,34349,30
"133404",1000,34350,30
"133408",1000,34351,30
"133412",1000,34352,30
"133416",1000,34353,30
"133420",1000,34354,30
"133424",1000,34355,30
"133428",1000,34356,30
"133432",1000,34357,30
"133436",1000,34358,30
"133440",1000,34359,30
"133444",1000,34360,30
"133448",1000,34361,30
"133452",1000,34362,30
"133456",1000,34363,30
"133460",1000,34364,30
"133464",1000,34365,30
"133468",1000,34366,30
"133472",1000,34367,30
"133476",1000,34368,30
"133480",1000,34369,30
"133484",1000,34370,30
"133488",1000,34371,30
"133492",1000,34372,30
"133496",1000,34373,30
"133500",1000,34374,30
"133504",1000,34375,30
"133508",1000,34376,30
"133512",1000,34377,30
"133516",1000,34378,30
"133520",1000,34379,30
"133524",1000,34380,30
"133528",1000,34381,30
"133532",1000,34382,30
"133536",1000,34383,30
"133540",1000,34384,30
"133544",1000,34385,30
"133548",1000,34386,30
"133552",1000,34387,30
"133556",1000,34388,30
"133560",1000,34389,30
"133564",1000,34390,30
"133568",1000,34391,30
"133572",1000,34392,30
"133576",1000,34393,30
"133580",1000,34394,30
"133584",1000,34395,30
"133588",1000,34396,30
"133592",1000,34397,30
"133596",1000,34398,30
"133600",1000,34399,30
"133604",1000,34400,30
"133608",1000,34401,30
"133612",1000,34402,30
"133616",1000,34403,30
"133620",1000,34404,30
"133624",1000,34405,30
"133628",1000,34406,30
"133632",1000,34407,30
"133636",1000,34408,30
"133640",1000,34409,30
"133644",1000,34410,30
"133648",1000,34411,30
"133652",1000,34412,30
"133656",1000,34413,30
"133660",1000,34414,30
"133664",1000,34415,30
"133668",1000,34416,30
"133672",1000,34417,30
"133676",1000,34418,30
"133680",1000,34419,30
"133684",1000,34420,30
"133688",1000,34421,30
"133692",1000,34422,30
"133696",1000,34423,30
"133700",1000,34424,30
"133704",1000,34425,30
"133708",1000,34426,30
"133712",1000,34427,30
"133716",1000,34428,30
"133720",1000,34429,30
"133724",1000,34430,30
"133728",1000,34431,30
"133732",1000,34432,30
"133736",1000,34433,30
"133740",1000,34434,30
"133744",1000,34435,30
"133748",1000,34436,30
"133752",1000,34437,30
"133756",1000,34438,30
"133760",1000,34439,30
"133764",1000,34440,30
"133768",1000,34441,30
"133772",1000,34442,30
"133776",1000,34443,30
"133780",1000,34444,30
"133784",1000,34445,30
"133788",1000,34446,30
"133792",1000,34447,30
"133796",1000,34448,30
"133800",1000,34449,30
"133804",1000,34450,30
"133808",1000,34451,30
"133812",1000,34452,30
"133816",1000,34453,30
"133820",1000,34454,30
"133824",1000,34455,30
"133828",1000,34456,30
"133832",1000,34457,30
"133836",1000,34458,30
"133840",1000,34459,30
"133844",1000,34460,30
"133848",1000,34461,30
"133852",1000,34462,30
"133856",1000,34463,30
"133860",1000,34464,30
"133864",1000,34465,30
"133868",1000,34466,30
"133872",1000,34467,30
"133876",1000,34468,30
"133880",1000,34469,30
"133884",1000,34470,30
"133888",1000,34471,30
"133892",1000,34472,30
"133896",1000,34473,30
"133900",1000,34474,30
"133904",1000,34475,30
"133908",1000,34476,30
"133912",1000,34477,30
"133916",1000,34478,30
"133920",1000,34479,30
"133924",1000,34480,30
"133928",1000,34481,30
"133932",1000,34482,30
"133936",1000,34483,30
"133940",1000,34484,30
"133944",1000,34485,30
"133948",1000,34486,30
"133952",1000,34487,30
"133956",1000,34488,30
"133960",1000,34489,30
"133964",1000,34490,30
"133968",1000,34491,30
"133972",1000,34492,30
"133976",1000,34493,30
"133980",1000,34494,30
"133984",1000,34495,30
"133988",1000,34496,30
"133992",1000,34497,30
"133996",1000,34498,30
"134000",1000,34499,30
"134004",1000,34500,30
"134008",1000,34501,30
"134012",1000,34502,30
"134016",1000,34503,30
"134020",1000,34504,30
"134024",1000,34505,30
"134028",1000,34506,30
"134032",1000,34507,30
"134036",1000,34508,30
"134040",1000,34509,30
"134044",1000,34510,30
"134048",1000,34511,30
"134052",1000,34512,30
"134056",1000,34513,30
"134060",1000,34514,30
"134064",1000,34515,30
"134068",1000,34516,30
"134072",1000,34517,30
"134076",1000,34518,30
"134080",1000,34519,30
"134084",1000,34520,30
"134088",1000,34521,30
"134092",1000,34522,30
"134096",1000,34523,30
"134100",1000,34524,30
"134104",1000,34525,30
"134108",1000,34526,30
"134112",1000,34527,30
"134116",1000,34528,30
"134120",1000,34529,30
"134124",1000,34530,30
"134128",1000,34531,30
"134132",1000,34532,30
"134136",1000,34533,30
"134140",1000,34534,30
"134144",1000,34535,30
"134148",1000,34536,30
"134152",1000,34537,30
"134156",1000,34538,30
"134160",1000,34539,30
"134164",1000,34540,30
"134168",1000,34541,30
"134172",1000,34542,30
"134176",1000,34543,30
"134180",1000,34544,30
"134184",1000,34545,30
"134188",1000,34546,30
"134192",1000,34547,30
"134196",1000,34548,30
"134200",1000,34549,30
"134204",1000,34550,30
"134208",1000,34551,30
"134212",1000,34552,30
"134216",1000,34553,30
"134220",1000,34554,30
"134224",1000,34555,30
"134228",1000,34556,30
"134232",1000,34557,30
"134236",1000,34558,30
"134240",1000,34559,30
"134244",1000,34560,30
"134248",1000,34561,30
"134252",1000,34562,30
"134256",1000,34563,30
"134260",1000,34564,30
"134264",1000,34565,30
"134268",1000,34566,30
"134272",1000,34567,30
"134276",1000,34568,30
"134280",1000,34569,30
"134284",1000,34570,30
"134288",1000,34571,30
"134292",1000,34572,30
"134296",1000,34573,30
"134300",1000,34574,30
"134304",1000,34575,30
"134308",1000,34576,30
"134312",1000,34577,30
"134316",1000,34578,30
"134320",1000,34579,30
"134324",1000,34580,30
"134328",1000,34581,30
"134332",1000,34582,30
"134336",1000,34583,30
"134340",1000,34584,30
"134344",1000,34585,30
"134348",1000,34586,30
"134352",1000,34587,30
"134356",1000,34588,30
"134360",1000,34589,30
"134364",1000,34590,30
"134368",1000,34591,30
"134372",1000,34592,30
"134376",1000,34593,30
"134380",1000,34594,30
"134384",1000,34595,30
"134388",1000,34596,30
"134392",1000,34597,30
"134396",1000,34598,30
"134400",1000,34599,30
"134404",1000,34600,30
"134408",1000,34601,30
"134412",1000,34602,30
"134416",1000,34603,30
"134420",1000,34604,30
"134424",1000,34605,30
"134428",1000,34606,30
"134432",1000,34607,30
"134436",1000,34608,30
"134440",1000,34609,30
"134444",1000,34610,30
"134448",1000,34611,30
"134452",1000,34612,30
"134456",1000,34613,30
"134460",1000,34614,30
"134464",1000,34615,30
"134468",1000,34616,30
"134472",1000,34617,30
"134476",1000,34618,30
"134480",1000,34619,30
"134484",1000,34620,30
"134488",1000,34621,30
"134492",1000,34622,30
"134496",1000,34623,30
"134500",1000,34624,30
"134504",1000,34625,30
"134508",1000,34626,30
"134512",1000,34627,30
"134516",1000,34628,30
"134520",1000,34629,30
"134524",1000,34630,30
"134528",1000,34631,30
"134532",1000,34632,30
"134536",1000,34633,30
"134540",1000,34634,30
"134544",1000,34635,30
"134548",1000,34636,30
"134552",1000,34637,30
"134556",1000,34638,30
"134560",1000,34639,30
"134564",1000,34640,30
"134568",1000,34641,30
"134572",1000,34642,30
"134576",1000,34643,30
"134580",1000,34644,30
"134584",1000,34645,30
"134588",1000,34646,30
"134592",1000,34647,30
"134596",1000,34648,30
"134600",1000,34649,30
"134604",1000,34650,30
"134608",1000,34651,30
"134612",1000,34652,30
"134616",1000,34653,30
"134620",1000,34654,30
"134624",1000,34655,30
"134628",1000,34656,30
"134632",1000,34657,30
"134636",1000,34658,30
"134640",1000,34659,30
"134644",1000,34660,30
"134648",1000,34661,30
"134652",1000,34662,30
"134656",1000,34663,30
"134660",1000,34664,30
"134664",1000,34665,30
"134668",1000,34666,30
"134672",1000,34667,30
"134676",1000,34668,30
"134680",1000,34669,30
"134684",1000,34670,30
"134688",1000,34671,30
"134692",1000,34672,30
"134696",1000,34673,30
"134700",1000,34674,30
"134704",1000,34675,30
"134708",1000,34676,30
"134712",1000,34677,30
"134716",1000,34678,30
"134720",1000,34679,30
"134724",1000,34680,30
"134728",1000,34681,30
"134732",1000,34682,30
"134736",1000,34683,30
"134740",1000,34684,30
"134744",1000,34685,30
"134748",1000,34686,30
"134752",1000,34687,30
"134756",1000,34688,30
"134760",1000,34689,30
"134764",1000,34690,30
"134768",1000,34691,30
"134772",1000,34692,30
"134776",1000,34693,30
"134780",1000,34694,30
"134784",1000,34695,30
"134788",1000,34696,30
"134792",1000,34697,30
"134796",1000,34698,30
"134800",1000,34699,30
"134804",1000,34700,30
"134808",1000,34701,30
"134812",1000,34702,30
"134816",1000,34703,30
"134820",1000,34704,30
"134824",1000,34705,30
"134828",1000,34706,30
"134832",1000,34707,30
"134836",1000,34708,30
"134840",1000,34709,30
"134844",1000,34710,30
"134848",1000,34711,30
"134852",1000,34712,30
"134856",1000,34713,30
"134860",1000,34714,30
"134864",1000,34715,30
"134868",1000,34716,30
"134872",1000,34717,30
"134876",1000,34718,30
"134880",1000,34719,30
"134884",1000,34720,30
"134888",1000,34721,30
"134892",1000,34722,30
"134896",1000,34723,30
"134900",1000,34724,30
"134904",1000,34725,30
"134908",1000,34726,30
"134912",1000,34727,30
"134916",1000,34728,30
"134920",1000,34729,30
"134924",1000,34730,30
"134928",1000,34731,30
"134932",1000,34732,30
"134936",1000,34733,30
"134940",1000,34734,30
"134944",1000,34735,30
"134948",1000,34736,30
"134952",1000,34737,30
"134956",1000,34738,30
"134960",1000,34739,30
"134964",1000,34740,30
"134968",1000,34741,30
"134972",1000,34742,30
"134976",1000,34743,30
"134980",1000,34744,30
"134984",1000,34745,30
"134988",1000,34746,30
"134992",1000,34747,30
"134996",1000,34748,30
"135000",1000,34749,30
"135004",1000,34750,30
"135008",1000,34751,30
"135012",1000,34752,30
"135016",1000,34753,30
"135020",1000,34754,30
"135024",1000,34755,30
"135028",1000,34756,30
"135032",1000,34757,30
"135036",1000,34758,30
"135040",1000,34759,30
"135044",1000,34760,30
"135048",1000,34761,30
"135052",1000,34762,30
"135056",1000,34763,30
"135060",1000,34764,30
"135064",1000,34765,30
"135068",1000,34766,30
"135072",1000,34767,30
"135076",1000,34768,30
"135080",1000,34769,30
"135084",1000,34770,30
"135088",1000,34771,30
"135092",1000,34772,30
"135096",1000,34773,30
"135100",1000,34774,30
"135104",1000,34775,30
"135108",1000,34776,30
"135112",1000,34777,30
"135116",1000,34778,30
"135120",1000,34779,30
"135124",1000,34780,30
"135128",1000,34781,30
"135132",1000,34782,30
"135136",1000,34783,30
"135140",1000,34784,30
"135144",1000,34785,30
"135148",1000,34786,30
"135152",1000,34787,30
"135156",1000,34788,30
"135160",1000,34789,30
"135164",1000,34790,30
"135168",1000,34791,30
"135172",1000,34792,30
"135176",1000,34793,30
"135180",1000,34794,30
"135184",1000,34795,30
"135188",1000,34796,30
"135192",1000,34797,30
"135196",1000,34798,30
"135200",1000,34799,30
"135204",1000,34800,30
"135208",1000,34801,30
"135212",1000,34802,30
"135216",1000,34803,30
"135220",1000,34804,30
"135224",1000,34805,30
"135228",1000,34806,30
"135232",1000,34807,30
"135236",1000,34808,30
"135240",1000,34809,30
"135244",1000,34810,30
"135248",1000,34811,30
"135252",1000,34812,30
"135256",1000,34813,30
"135260",1000,34814,30
"135264",1000,34815,30
"135268",1000,34816,30
"135272",1000,34817,30
"135276",1000,34818,30
"135280",1000,34819,30
"135284",1000,34820,30
"135288",1000,34821,30
"135292",1000,34822,30
"135296",1000,34823,30
"135300",1000,34824,30
"135304",1000,34825,30
"135308",1000,34826,30
"135312",1000,34827,30
"135316",1000,34828,30
"135320",1000,34829,30
"135324",1000,34830,30
"135328",1000,34831,30
"135332",1000,34832,30
"135336",1000,34833,30
"135340",1000,34834,30
"135344",1000,34835,30
"135348",1000,34836,30
"135352",1000,34837,30
"135356",1000,34838,30
"135360",1000,34839,30
"135364",1000,34840,30
"135368",1000,34841,30
"135372",1000,34842,30
"135376",1000,34843,30
"135380",1000,34844,30
"135384",1000,34845,30
"135388",1000,34846,30
"135392",1000,34847,30
"135396",1000,34848,30
"135400",1000,34849,30
"135404",1000,34850,30
"135408",1000,34851,30
"135412",1000,34852,30
"135416",1000,34853,30
"135420",1000,34854,30
"135424",1000,34855,30
"135428",1000,34856,30
"135432",1000,34857,30
"135436",1000,34858,30
"135440",1000,34859,30
"135444",1000,34860,30
"135448",1000,34861,30
"135452",1000,34862,30
"135456",1000,34863,30
"135460",1000,34864,30
"135464",1000,34865,30
"135468",1000,34866,30
"135472",1000,34867,30
"135476",1000,34868,30
"135480",1000,34869,30
"135484",1000,34870,30
"135488",1000,34871,30
"135492",1000,34872,30
"135496",1000,34873,30
"135500",1000,34874,30
"135504",1000,34875,30
"135508",1000,34876,30
"135512",1000,34877,30
"135516",1000,34878,30
"135520",1000,34879,30
"135524",1000,34880,30
"135528",1000,34881,30
"135532",1000,34882,30
"135536",1000,34883,30
"135540",1000,34884,30
"135544",1000,34885,30
"135548",1000,34886,30
"135552",1000,34887,30
"135556",1000,34888,30
"135560",1000,34889,30
"135564",1000,34890,30
"135568",1000,34891,30
"135572",1000,34892,30
"135576",1000,34893,30
"135580",1000,34894,30
"135584",1000,34895,30
"135588",1000,34896,30
"135592",1000,34897,30
"135596",1000,34898,30
"135600",1000,34899,30
"135604",1000,34900,30
"135608",1000,34901,30
"135612",1000,34902,30
"135616",1000,34903,30
"135620",1000,34904,30
"135624",1000,34905,30
"135628",1000,34906,30
"135632",1000,34907,30
"135636",1000,34908,30
"135640",1000,34909,30
"135644",1000,34910,30
"135648",1000,34911,30
"135652",1000,34912,30
"135656",1000,34913,30
"135660",1000,34914,30
"135664",1000,34915,30
"135668",1000,34916,30
"135672",1000,34917,30
"135676",1000,34918,30
"135680",1000,34919,30
"135684",1000,34920,30
"135688",1000,34921,30
"135692",1000,34922,30
"135696",1000,34923,30
"135700",1000,34924,30
"135704",1000,34925,30
"135708",1000,34926,30
"135712",1000,34927,30
"135716",1000,34928,30
"135720",1000,34929,30
"135724",1000,34930,30
"135728",1000,34931,30
"135732",1000,34932,30
"135736",1000,34933,30
"135740",1000,34934,30
"135744",1000,34935,30
"135748",1000,34936,30
"135752",1000,34937,30
"135756",1000,34938,30
"135760",1000,34939,30
"135764",1000,34940,30
"135768",1000,34941,30
"135772",1000,34942,30
"135776",1000,34943,30
"135780",1000,34944,30
"135784",1000,34945,30
"135788",1000,34946,30
"135792",1000,34947,30
"135796",1000,34948,30
"135800",1000,34949,30
"135804",1000,34950,30
"135808",1000,34951,30
"135812",1000,34952,30
"135816",1000,34953,30
"135820",1000,34954,30
"135824",1000,34955,30
"135828",1000,34956,30
"135832",1000,34957,30
"135836",1000,34958,30
"135840",1000,34959,30
"135844",1000,34960,30
"135848",1000,34961,30
"135852",1000,34962,30
"135856",1000,34963,30
"135860",1000,34964,30
"135864",1000,34965,30
"135868",1000,34966,30
"135872",1000,34967,30
"135876",1000,34968,30
"135880",1000,34969,30
"135884",1000,34970,30
"135888",1000,34971,30
"135892",1000,34972,30
"135896",1000,34973,30
"135900",1000,34974,30
"135904",1000,34975,30
"135908",1000,34976,30
"135912",1000,34977,30
"135916",1000,34978,30
"135920",1000,34979,30
"135924",1000,34980,30
"135928",1000,34981,30
"135932",1000,34982,30
"135936",1000,34983,30
"135940",1000,34984,30
"135944",1000,34985,30
"135948",1000,34986,30
"135952",1000,34987,30
"135956",1000,34988,30
"135960",1000,34989,30
"135964",1000,34990,30
"135968",1000,34991,30
"135972",1000,34992,30
"135976",1000,34993,30
"135980",1000,34994,30
"135984",1000,34995,30
"135988",1000,34996,30
"135992",1000,34997,30
"135996",1000,34998,30
"136000",1000,34999,30
"136004",1000,35000,30
"136008",1000,35001,30
"136012",1000,35002,30
"136016",1000,35003,30
"136020",1000,35004,30
"136024",1000,35005,30
"136028",1000,35006,30
"136032",1000,35007,30
"136036",1000,35008,30
"136040",1000,35009,30
"136044",1000,35010,30
"136048",1000,35011,30
"136052",1000,35012,30
"136056",1000,35013,30
"136060",1000,35014,30
"136064",1000,35015,30
"136068",1000,35016,30
"136072",1000,35017,30
"136076",1000,35018,30
"136080",1000,35019,30
"136084",1000,35020,30
"136088",1000,35021,30
"136092",1000,35022,30
"136096",1000,35023,30
"136100",1000,35024,30
"136104",1000,35025,30
"136108",1000,35026,30
"136112",1000,35027,30
"136116",1000,35028,30
"136120",1000,35029,30
"136124",1000,35030,30
"136128",1000,35031,30
"136132",1000,35032,30
"136136",1000,35033,30
"136140",1000,35034,30
"136144",1000,35035,30
"136148",1000,35036,30
"136152",1000,35037,30
"136156",1000,35038,30
"136160",1000,35039,30
"136164",1000,35040,30
"136168",1000,35041,30
"136172",1000,35042,30
"136176",1000,35043,30
"136180",1000,35044,30
"136184",1000,35045,30
"136188",1000,35046,30
"136192",1000,35047,30
"136196",1000,35048,30
"136200",1000,35049,30
"136204",1000,35050,30
"136208",1000,35051,30
"136212",1000,35052,30
"136216",1000,35053,30
"136220",1000,35054,30
"136224",1000,35055,30
"136228",1000,35056,30
"136232",1000,35057,30
"136236",1000,35058,30
"136240",1000,35059,30
"136244",1000,35060,30
"136248",1000,35061,30
"136252",1000,35062,30
"136256",1000,35063,30
"136260",1000,35064,30
"136264",1000,35065,30
"136268",1000,35066,30
"136272",1000,35067,30
"136276",1000,35068,30
"136280",1000,35069,30
"136284",1000,35070,30
"136288",1000,35071,30
"136292",1000,35072,30
"136296",1000,35073,30
"136300",1000,35074,30
"136304",1000,35075,30
"136308",1000,35076,30
"136312",1000,35077,30
"136316",1000,35078,30
"136320",1000,35079,30
"136324",1000,35080,30
"136328",1000,35081,30
"136332",1000,35082,30
"136336",1000,35083,30
"136340",1000,35084,30
"136344",1000,35085,30
"136348",1000,35086,30
"136352",1000,35087,30
"136356",1000,35088,30
"136360",1000,35089,30
"136364",1000,35090,30
"136368",1000,35091,30
"136372",1000,35092,30
"136376",1000,35093,30
"136380",1000,35094,30
"136384",1000,35095,30
"136388",1000,35096,30
"136392",1000,35097,30
"136396",1000,35098,30
"136400",1000,35099,30
"136404",1000,35100,30
"136408",1000,35101,30
"136412",1000,35102,30
"136416",1000,35103,30
"136420",1000,35104,30
"136424",1000,35105,30
"136428",1000,35106,30
"136432",1000,35107,30
"136436",1000,35108,30
"136440",1000,35109,30
"136444",1000,35110,30
"136448",1000,35111,30
"136452",1000,35112,30
"136456",1000,35113,30
"136460",1000,35114,30
"136464",1000,35115,30
"136468",1000,35116,30
"136472",1000,35117,30
"136476",1000,35118,30
"136480",1000,35119,30
"136484",1000,35120,30
"136488",1000,35121,30
"136492",1000,35122,30
"136496",1000,35123,30
"136500",1000,35124,30
"136504",1000,35125,30
"136508",1000,35126,30
"136512",1000,35127,30
"136516",1000,35128,30
"136520",1000,35129,30
"136524",1000,35130,30
"136528",1000,35131,30
"136532",1000,35132,30
